Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2017,2,13,13,30,187,460,425,210,645,544,1.3,0.56,315,93.89,-4,990,N/A
2017,2,13,14,30,163,634,433,163,634,433,1.3,0.541,316.7,93.08,-4,990,N/A
2017,2,13,15,30,103,598,280,103,598,280,1.3,0.527,318.1,90.35,-4,990,N/A
2017,2,13,16,30,50,417,106,50,417,106,1.2,0.508,320,93.24,-5,990,N/A
2017,2,13,17,30,0,0,0,0,0,0,1.1,0.485,322.1,89.71,-5,990,N/A
2017,2,13,18,30,0,0,0,0,0,0,1,0.463,324.2,87.55,-5,990,N/A
2017,2,13,19,30,0,0,0,0,0,0,0.8,0.451,326.7,91.86,-6,990,N/A
2017,2,13,20,30,0,0,0,0,0,0,0.7,0.451,326.8,88.57,-6,990,N/A
2017,2,13,21,30,0,0,0,0,0,0,0.7,0.464,322.1,92.28,-7,990,N/A
2017,2,13,22,30,0,0,0,0,0,0,0.6,0.483,316.4,89.37,-7,990,N/A
2017,2,13,23,30,0,0,0,0,0,0,0.5,0.5,312.5,88.1,-7,990,N/A
2017,2,14,0,30,0,0,0,0,0,0,0.5,0.511,309.8,86.75,-7,990,N/A
2017,2,14,1,30,0,0,0,0,0,0,0.4,0.518,307.8,91.54,-8,990,N/A
2017,2,14,2,30,0,0,0,0,0,0,0.3,0.521,308.3,95.86,-9,990,N/A
2017,2,14,3,30,0,0,0,0,0,0,0.3,0.52,307.7,91.36,-10,990,N/A
2017,2,14,4,30,0,0,0,0,0,0,0.3,0.517,307.7,90.38,-12,990,N/A
2017,2,14,5,30,0,0,0,0,0,0,0.3,0.518,309.4,87.15,-13,990,N/A
2017,2,14,6,30,0,0,0,0,0,0,0.3,0.528,310.9,79.19,-13,990,N/A
2017,2,14,7,30,41,269,71,37,444,88,0.3,0.538,306.1,72.76,-11,990,N/A
2017,2,14,8,30,87,473,219,71,712,269,0.3,0.54,293.3,77.66,-7,990,N/A
2017,2,14,9,30,93,827,435,93,827,435,0.3,0.546,275.5,84.74,-5,990,N/A
2017,2,14,10,30,106,886,559,106,886,559,0.4,0.57,286.9,88,-3,990,N/A
2017,2,14,11,30,113,907,624,113,907,624,0.3,0.609,285.7,84.63,-1,990,N/A
2017,2,14,12,30,116,901,627,116,901,627,0.3,0.645,273.5,91.56,-1,990,N/A
2017,2,14,13,30,111,875,567,111,875,567,0.3,0.657,255.6,89.74,0,990,N/A
2017,2,14,14,30,97,823,451,97,823,451,0.2,0.66,236.2,93.48,0,990,N/A
2017,2,14,15,30,76,714,290,76,714,290,0.2,0.659,211.2,100,-1,990,N/A
2017,2,14,16,30,43,477,110,43,477,110,0.2,0.652,197.2,100,-4,990,N/A
2017,2,14,17,30,0,0,0,0,0,0,0.3,0.671,195,92.45,-6,990,N/A
2017,2,14,18,30,0,0,0,0,0,0,0.3,0.72,195.2,87.79,-7,990,N/A
2017,2,14,19,30,0,0,0,0,0,0,0.3,0.77,198.1,83.88,-6,990,N/A
2017,2,14,20,30,0,0,0,0,0,0,0.4,0.808,196.8,94.47,-6,990,N/A
2017,2,14,21,30,0,0,0,0,0,0,0.4,0.838,192.4,95.57,-6,990,N/A
2017,2,14,22,30,0,0,0,0,0,0,0.4,0.868,187.6,87.87,-5,990,N/A
2017,2,14,23,30,0,0,0,0,0,0,0.4,0.898,183.6,82.95,-4,990,N/A
2017,2,15,0,30,0,0,0,0,0,0,0.4,0.918,182.6,90.45,-4,990,N/A
2017,2,15,1,30,0,0,0,0,0,0,0.4,0.933,182.6,88.76,-3,980,N/A
2017,2,15,2,30,0,0,0,0,0,0,0.3,0.948,184.5,92.66,-3,980,N/A
2017,2,15,3,30,0,0,0,0,0,0,0.3,0.958,182.2,89.46,-2,980,N/A
2017,2,15,4,30,0,0,0,0,0,0,0.3,0.961,176.6,92.76,-2,980,N/A
2017,2,15,5,30,0,0,0,0,0,0,0.3,0.962,167.8,94.86,-2,980,N/A
2017,2,15,6,30,0,0,0,0,0,0,0.3,0.963,159.4,88.81,-1,980,N/A
2017,2,15,7,30,22,0,22,51,237,80,0.4,0.965,153,86.3,0,980,N/A
2017,2,15,8,30,70,0,70,107,512,252,0.4,0.967,144.5,87.52,0,980,N/A
2017,2,15,9,30,168,41,186,139,663,416,0.4,0.974,146,95.73,0,980,N/A
2017,2,15,10,30,205,380,401,168,716,537,0.3,0.983,148.8,100,0,980,N/A
2017,2,15,11,30,265,179,367,182,741,604,0.3,0.99,131.3,100,1,980,N/A
2017,2,15,12,30,221,437,471,179,750,609,0.3,0.998,119.1,100,1,980,N/A
2017,2,15,13,30,177,7,181,179,700,548,0.2,1.014,106.2,100,1,970,N/A
2017,2,15,14,30,149,457,348,167,600,429,0.1,1.042,101.9,100,1,970,N/A
2017,2,15,15,30,142,254,220,129,466,271,0.1,1.049,125.9,100,1,970,N/A
2017,2,15,16,30,64,93,77,69,183,96,0.2,1.016,284,100,1,970,N/A
2017,2,15,17,30,0,0,0,0,0,0,0.4,0.965,303.4,100,1,970,N/A
2017,2,15,18,30,0,0,0,0,0,0,0.5,0.909,305.9,100,1,970,N/A
2017,2,15,19,30,0,0,0,0,0,0,0.6,0.857,303.6,100,0,970,N/A
2017,2,15,20,30,0,0,0,0,0,0,0.8,0.808,300.9,100,0,970,N/A
2017,2,15,21,30,0,0,0,0,0,0,0.9,0.752,301.4,97.83,0,970,N/A
2017,2,15,22,30,0,0,0,0,0,0,0.9,0.682,300.4,95.21,0,970,N/A
2017,2,15,23,30,0,0,0,0,0,0,0.9,0.615,300.3,95.78,0,970,N/A
2017,2,16,0,30,0,0,0,0,0,0,0.8,0.572,301.6,93.94,-1,970,N/A
2017,2,16,1,30,0,0,0,0,0,0,0.7,0.558,300.8,92.79,-2,970,N/A
2017,2,16,2,30,0,0,0,0,0,0,0.7,0.56,299.4,92.94,-3,970,N/A
2017,2,16,3,30,0,0,0,0,0,0,0.7,0.563,297.7,94.72,-4,970,N/A
2017,2,16,4,30,0,0,0,0,0,0,0.6,0.564,296.5,90.94,-4,980,N/A
2017,2,16,5,30,0,0,0,0,0,0,0.6,0.558,295,95.15,-5,980,N/A
2017,2,16,6,30,0,0,0,0,0,0,0.6,0.551,294.4,92.36,-5,980,N/A
2017,2,16,7,30,45,384,92,45,384,92,0.7,0.546,295.2,87.34,-4,980,N/A
2017,2,16,8,30,106,414,225,89,634,272,0.8,0.55,296.6,87.48,-3,980,N/A
2017,2,16,9,30,163,26,174,125,733,436,0.9,0.561,301.5,91.43,-3,980,N/A
2017,2,16,10,30,201,408,414,154,776,559,0.9,0.573,302.6,93.84,-3,980,N/A
2017,2,16,11,30,265,111,329,170,794,625,0.9,0.586,301.7,95.42,-3,980,N/A
2017,2,16,12,30,170,600,516,179,777,628,0.9,0.6,300.4,95.54,-3,980,N/A
2017,2,16,13,30,203,422,427,165,759,569,0.9,0.611,298.9,94.29,-3,980,N/A
2017,2,16,14,30,171,348,324,157,661,448,0.9,0.618,298.4,91.87,-3,980,N/A
2017,2,16,15,30,144,199,206,127,510,285,0.9,0.619,299.6,95.2,-4,980,N/A
2017,2,16,16,30,63,101,78,67,275,108,0.9,0.612,301.3,90.65,-4,980,N/A
2017,2,16,17,30,0,0,0,0,0,0,0.9,0.597,302.9,92.87,-5,980,N/A
2017,2,16,18,30,0,0,0,0,0,0,0.9,0.575,304,88.7,-5,980,N/A
2017,2,16,19,30,0,0,0,0,0,0,0.9,0.546,303.8,91.73,-6,980,N/A
2017,2,16,20,30,0,0,0,0,0,0,0.8,0.513,303,88.62,-6,980,N/A
2017,2,16,21,30,0,0,0,0,0,0,0.8,0.476,301.8,86.22,-6,980,N/A
2017,2,16,22,30,0,0,0,0,0,0,0.8,0.442,300.7,90.64,-7,980,N/A
2017,2,16,23,30,0,0,0,0,0,0,0.8,0.418,300.2,88.62,-7,980,N/A
2017,2,17,0,30,0,0,0,0,0,0,0.8,0.414,300.4,87.29,-7,990,N/A
2017,2,17,1,30,0,0,0,0,0,0,0.8,0.42,300.6,86.36,-7,990,N/A
2017,2,17,2,30,0,0,0,0,0,0,0.8,0.418,300.4,85.46,-7,990,N/A
2017,2,17,3,30,0,0,0,0,0,0,0.8,0.403,300.6,91.07,-8,990,N/A
2017,2,17,4,30,0,0,0,0,0,0,0.8,0.386,300.8,89.32,-8,990,N/A
2017,2,17,5,30,0,0,0,0,0,0,0.8,0.369,301.6,87.62,-8,990,N/A
2017,2,17,6,30,0,0,0,0,0,0,0.8,0.351,302.8,86.03,-8,990,N/A
2017,2,17,7,30,38,533,106,38,533,106,0.8,0.336,303.3,81.99,-7,990,N/A
2017,2,17,8,30,66,786,296,66,786,296,0.8,0.328,303.2,82.88,-6,990,N/A
2017,2,17,9,30,83,896,467,83,896,467,0.9,0.328,302.5,84.08,-5,990,N/A
2017,2,17,10,30,93,949,593,93,949,593,0.9,0.337,301.1,84.67,-4,990,N/A
2017,2,17,11,30,98,973,661,98,973,661,0.9,0.352,299.8,85.32,-3,990,N/A
2017,2,17,12,30,98,973,664,98,973,664,0.8,0.368,299.6,85.07,-2,990,N/A
2017,2,17,13,30,92,953,604,92,953,604,0.8,0.385,300.3,89.98,-2,990,N/A
2017,2,17,14,30,84,899,484,84,899,484,0.7,0.405,300,93.17,-2,990,N/A
2017,2,17,15,30,69,795,319,69,795,319,0.6,0.424,298.3,93.37,-2,990,N/A
2017,2,17,16,30,44,570,130,44,570,130,0.5,0.44,298.5,95.66,-3,990,N/A
2017,2,17,17,30,0,0,0,0,0,0,0.4,0.457,300.8,93.13,-5,990,N/A
2017,2,17,18,30,0,0,0,0,0,0,0.4,0.485,298.7,94.5,-6,990,N/A
2017,2,17,19,30,0,0,0,0,0,0,0.4,0.524,294.4,92.57,-7,990,N/A
2017,2,17,20,30,0,0,0,0,0,0,0.4,0.57,292.6,91.13,-7,990,N/A
2017,2,17,21,30,0,0,0,0,0,0,0.4,0.626,291.5,91.23,-7,990,N/A
2017,2,17,22,30,0,0,0,0,0,0,0.3,0.706,292.9,89.45,-7,990,N/A
2017,2,17,23,30,0,0,0,0,0,0,0.3,0.817,295,91.53,-8,990,N/A
2017,2,18,0,30,0,0,0,0,0,0,0.3,0.942,292.8,87.1,-8,990,N/A
2017,2,18,1,30,0,0,0,0,0,0,0.3,1.073,293.3,84.65,-9,990,N/A
2017,2,18,2,30,0,0,0,0,0,0,0.3,1.208,291.8,87.7,-9,990,N/A
2017,2,18,3,30,0,0,0,0,0,0,0.4,1.331,288.1,82.3,-8,990,N/A
2017,2,18,4,30,0,0,0,0,0,0,0.5,1.441,282.6,79.14,-7,990,N/A
2017,2,18,5,30,0,0,0,0,0,0,0.5,1.499,262.1,81.05,-7,990,N/A
2017,2,18,6,30,0,0,0,0,0,0,0.4,1.49,233,80.3,-7,990,N/A
2017,2,18,7,30,45,377,95,45,377,95,0.3,1.492,220.3,76.45,-4,990,N/A
2017,2,18,8,30,79,652,273,79,652,273,0.4,1.527,210.3,80.5,-2,990,N/A
2017,2,18,9,30,101,772,436,101,772,436,0.4,1.539,200.8,84.6,0,990,N/A
2017,2,18,10,30,230,283,381,111,843,559,0.5,1.476,203.6,98.67,0,990,N/A
2017,2,18,11,30,119,869,627,119,869,627,0.5,1.341,206.1,100,1,990,N/A
2017,2,18,12,30,176,590,523,122,871,633,0.4,1.204,209.7,100,1,980,N/A
2017,2,18,13,30,199,457,446,113,861,579,0.4,1.079,213.6,99.05,2,980,N/A
2017,2,18,14,30,105,798,464,105,798,464,0.5,0.965,217.9,100,2,980,N/A
2017,2,18,15,30,84,693,304,84,693,304,0.5,0.888,219.5,100,2,980,N/A
2017,2,18,16,30,49,476,123,49,476,123,0.5,0.891,220.4,100,2,980,N/A
2017,2,18,17,30,0,0,0,0,0,0,0.6,0.969,223.5,100,2,980,N/A
2017,2,18,18,30,0,0,0,0,0,0,0.6,1.04,229.8,100,2,980,N/A
2017,2,18,19,30,0,0,0,0,0,0,0.7,1.057,240.2,100,3,980,N/A
2017,2,18,20,30,0,0,0,0,0,0,0.8,1.016,254.4,100,3,980,N/A
2017,2,18,21,30,0,0,0,0,0,0,0.7,0.944,260.9,100,3,980,N/A
2017,2,18,22,30,0,0,0,0,0,0,0.6,0.877,263.2,100,3,980,N/A
2017,2,18,23,30,0,0,0,0,0,0,0.6,0.822,267.5,100,3,980,N/A
2017,2,19,0,30,0,0,0,0,0,0,0.6,0.774,272.7,100,3,980,N/A
2017,2,19,1,30,0,0,0,0,0,0,0.6,0.733,278,100,3,980,N/A
2017,2,19,2,30,0,0,0,0,0,0,0.5,0.704,282.4,100,2,980,N/A
2017,2,19,3,30,0,0,0,0,0,0,0.5,0.699,284.5,100,1,980,N/A
2017,2,19,4,30,0,0,0,0,0,0,0.4,0.711,285.7,100,1,990,N/A
2017,2,19,5,30,0,0,0,0,0,0,0.4,0.726,283.5,100,1,990,N/A
2017,2,19,6,30,0,0,0,0,0,0,0.4,0.749,278.1,100,1,990,N/A
2017,2,19,7,30,49,28,53,42,492,110,0.5,0.778,271.4,100,2,990,N/A
2017,2,19,8,30,123,61,141,76,719,293,0.4,0.814,263.1,100,3,990,N/A
2017,2,19,9,30,183,259,296,96,826,459,0.4,0.871,256.1,100,4,990,N/A
2017,2,19,10,30,241,228,363,117,863,579,0.4,0.918,256.1,100,5,990,N/A
2017,2,19,11,30,155,656,542,124,887,646,0.4,0.893,260.2,98.01,6,990,N/A
2017,2,19,12,30,183,576,524,112,916,654,0.5,0.841,267.7,94.57,7,990,N/A
2017,2,19,13,30,163,577,479,96,918,597,0.6,0.845,280.4,89.27,8,990,N/A
2017,2,19,14,30,84,874,480,84,874,480,0.6,0.882,285.8,88.29,8,990,N/A
2017,2,19,15,30,66,782,319,66,782,319,0.5,0.927,289,93.48,7,990,N/A
2017,2,19,16,30,42,573,134,42,573,134,0.5,0.969,295.3,100,4,990,N/A
2017,2,19,17,30,0,0,0,0,0,0,0.4,0.986,300.1,100,2,990,N/A
2017,2,19,18,30,0,0,0,0,0,0,0.4,0.978,301.3,100,1,990,N/A
2017,2,19,19,30,0,0,0,0,0,0,0.4,0.956,301.3,100,1,990,N/A
2017,2,19,20,30,0,0,0,0,0,0,0.4,0.922,305.3,100,1,990,N/A
2017,2,19,21,30,0,0,0,0,0,0,0.4,0.874,314.8,100,0,990,N/A
2017,2,19,22,30,0,0,0,0,0,0,0.3,0.82,322.6,100,0,990,N/A
2017,2,19,23,30,0,0,0,0,0,0,0.3,0.775,323.8,98.92,0,990,N/A
2017,2,20,0,30,0,0,0,0,0,0,0.4,0.739,319.9,100,0,1000,N/A
2017,2,20,1,30,0,0,0,0,0,0,0.3,0.702,317.8,98.74,0,1000,N/A
2017,2,20,2,30,0,0,0,0,0,0,0.3,0.652,319.7,100,-1,1000,N/A
2017,2,20,3,30,0,0,0,0,0,0,0.4,0.584,326.4,100,-1,1000,N/A
2017,2,20,4,30,0,0,0,0,0,0,0.4,0.514,330.9,98.98,-1,1000,N/A
2017,2,20,5,30,0,0,0,0,0,0,0.4,0.465,330.3,95.89,-1,1000,N/A
2017,2,20,6,30,0,0,0,0,0,0,0.4,0.44,329.1,87.15,-1,1000,N/A
2017,2,20,7,30,50,465,116,50,465,116,0.5,0.421,331.5,88.12,0,1000,N/A
2017,2,20,8,30,83,728,306,83,728,306,0.6,0.407,342.9,88.93,1,1000,N/A
2017,2,20,9,30,97,862,479,97,862,479,0.7,0.398,342.1,77.11,2,1000,N/A
2017,2,20,10,30,132,669,494,100,938,608,0.7,0.388,339.5,67.27,3,1000,N/A
2017,2,20,11,30,154,664,548,99,974,677,0.7,0.385,336.9,59.57,4,1000,N/A
2017,2,20,12,30,120,769,579,95,983,681,0.7,0.392,336.5,57.54,4,1000,N/A
2017,2,20,13,30,103,777,530,88,968,621,0.7,0.399,338.1,56.87,4,1000,N/A
2017,2,20,14,30,77,927,503,77,927,503,0.7,0.394,344.4,60.96,3,1000,N/A
2017,2,20,15,30,62,844,338,62,844,338,0.6,0.376,351.9,66.07,2,1000,N/A
2017,2,20,16,30,40,660,148,40,660,148,0.4,0.345,359,76.94,0,1000,N/A
2017,2,20,17,30,0,0,0,0,0,0,0.4,0.312,3.3,78.25,-1,1010,N/A
2017,2,20,18,30,0,0,0,0,0,0,0.3,0.291,2.6,81.6,-2,1010,N/A
2017,2,20,19,30,0,0,0,0,0,0,0.3,0.292,0.3,85.96,-3,1010,N/A
2017,2,20,20,30,0,0,0,0,0,0,0.3,0.308,359.4,84.65,-3,1010,N/A
2017,2,20,21,30,0,0,0,0,0,0,0.3,0.329,359.8,84.23,-3,1010,N/A
2017,2,20,22,30,0,0,0,0,0,0,0.4,0.349,359.7,83.89,-3,1010,N/A
2017,2,20,23,30,0,0,0,0,0,0,0.4,0.364,353.6,83.39,-3,1010,N/A
2017,2,21,0,30,0,0,0,0,0,0,0.4,0.371,355,82.9,-3,1010,N/A
2017,2,21,1,30,0,0,0,0,0,0,0.4,0.378,7.5,82.4,-3,1010,N/A
2017,2,21,2,30,0,0,0,0,0,0,0.4,0.389,17.6,81.95,-3,1010,N/A
2017,2,21,3,30,0,0,0,0,0,0,0.3,0.404,21.6,81.65,-3,1010,N/A
2017,2,21,4,30,0,0,0,0,0,0,0.3,0.419,23.2,87.87,-4,1010,N/A
2017,2,21,5,30,0,0,0,0,0,0,0.2,0.435,27.6,87.47,-4,1010,N/A
2017,2,21,6,30,0,0,0,0,0,0,0.2,0.461,49,80.75,-3,1010,N/A
2017,2,21,7,30,44,531,122,44,531,122,0.3,0.508,78.7,64.85,-1,1010,N/A
2017,2,21,8,30,85,708,307,85,708,307,0.3,0.569,125.6,58.35,0,1010,N/A
2017,2,21,9,30,196,150,263,126,765,469,0.3,0.638,160.8,54.98,2,1010,N/A
2017,2,21,10,30,140,647,494,174,754,586,0.4,0.708,168.4,55.49,3,1010,N/A
2017,2,21,11,30,130,739,572,188,773,651,0.4,0.773,172.2,60.12,3,1010,N/A
2017,2,21,12,30,133,734,575,172,805,656,0.5,0.833,179.5,59.5,4,1000,N/A
2017,2,21,13,30,113,747,528,112,889,606,0.4,0.895,181.2,67.7,3,1000,N/A
2017,2,21,14,30,103,675,416,106,818,486,0.3,0.954,181.5,74.34,3,1000,N/A
2017,2,21,15,30,142,196,207,93,683,319,0.3,1,181,87.13,2,1000,N/A
2017,2,21,16,30,67,116,87,59,441,134,0.3,1.012,179.4,93.72,0,1000,N/A
2017,2,21,17,30,0,0,0,0,0,0,0.3,0.998,181.4,90.53,0,1000,N/A
2017,2,21,18,30,0,0,0,0,0,0,0.4,1.054,183,89.88,0,1000,N/A
2017,2,21,19,30,0,0,0,0,0,0,0.4,1.238,188.7,90.67,0,1000,N/A
2017,2,21,20,30,0,0,0,0,0,0,0.4,1.439,190.8,91.57,0,1000,N/A
2017,2,21,21,30,0,0,0,0,0,0,0.4,1.56,190.8,93.02,0,1000,N/A
2017,2,21,22,30,0,0,0,0,0,0,0.4,1.632,197,93.89,0,1000,N/A
2017,2,21,23,30,0,0,0,0,0,0,0.4,1.706,202.6,94.35,0,1000,N/A
2017,2,22,0,30,0,0,0,0,0,0,0.4,1.779,208.9,95.08,0,1000,N/A
2017,2,22,1,30,0,0,0,0,0,0,0.3,1.854,213.6,95.98,0,1000,N/A
2017,2,22,2,30,0,0,0,0,0,0,0.3,1.919,219.3,97.16,0,1000,N/A
2017,2,22,3,30,0,0,0,0,0,0,0.2,1.901,225.9,98.43,0,1000,N/A
2017,2,22,4,30,0,0,0,0,0,0,0.2,1.758,227,99.43,0,1000,N/A
2017,2,22,5,30,0,0,0,0,0,0,0.2,1.526,231.5,99.65,0,1000,N/A
2017,2,22,6,30,0,0,0,0,0,0,0.2,1.306,235.6,99.63,0,1000,N/A
2017,2,22,7,30,63,240,99,62,320,110,0.2,1.163,242.1,95.87,2,1000,N/A
2017,2,22,8,30,117,462,264,105,596,294,0.2,1.093,238.7,88.15,4,1000,N/A
2017,2,22,9,30,126,739,462,126,739,462,0.2,1.084,234.4,77.22,7,1000,N/A
2017,2,22,10,30,120,720,518,140,807,585,0.2,1.122,227.2,72.44,9,1000,N/A
2017,2,22,11,30,144,707,570,148,832,651,0.2,1.181,226.8,68.11,11,990,N/A
2017,2,22,12,30,136,733,581,150,828,653,0.2,1.238,226.7,69.52,12,990,N/A
2017,2,22,13,30,149,639,507,135,819,594,0.3,1.299,223.5,74.68,12,990,N/A
2017,2,22,14,30,97,706,428,125,750,476,0.3,1.387,221.3,84.68,11,990,N/A
2017,2,22,15,30,104,619,312,104,619,312,0.5,1.499,213.5,100,9,990,N/A
2017,2,22,16,30,65,382,131,65,382,131,0.8,1.617,212,100,5,990,N/A
2017,2,22,17,30,0,0,0,0,0,0,0.8,1.716,220.1,100,3,990,N/A
2017,2,22,18,30,0,0,0,0,0,0,0.7,1.766,229.6,100,2,990,N/A
2017,2,22,19,30,0,0,0,0,0,0,0.5,1.772,237.4,100,2,990,N/A
2017,2,22,20,30,0,0,0,0,0,0,0.3,1.764,243.1,100,1,990,N/A
2017,2,22,21,30,0,0,0,0,0,0,0.2,1.763,247.9,100,1,990,N/A
2017,2,22,22,30,0,0,0,0,0,0,0.2,1.787,251.6,100,1,990,N/A
2017,2,22,23,30,0,0,0,0,0,0,0.2,1.847,254.4,100,1,990,N/A
2017,2,23,0,30,0,0,0,0,0,0,0.3,1.937,258,100,1,990,N/A
2017,2,23,1,30,0,0,0,0,0,0,0.3,2.021,258.7,100,1,990,N/A
2017,2,23,2,30,0,0,0,0,0,0,0.2,2.067,255.7,100,1,990,N/A
2017,2,23,3,30,0,0,0,0,0,0,0.2,2.058,249.3,100,2,990,N/A
2017,2,23,4,30,0,0,0,0,0,0,0.2,1.997,241.5,100,2,990,N/A
2017,2,23,5,30,0,0,0,0,0,0,0.2,1.905,235.4,100,2,990,N/A
2017,2,23,6,30,0,0,0,0,0,0,0.2,1.803,227.7,100,2,990,N/A
2017,2,23,7,30,69,247,107,69,247,107,0.3,1.706,217,98.02,4,990,N/A
2017,2,23,8,30,134,462,283,134,462,283,0.4,1.621,207.3,93.79,6,990,N/A
2017,2,23,9,30,174,589,445,174,589,445,0.5,1.565,205.7,90.08,9,990,N/A
2017,2,23,10,30,188,682,568,188,682,568,0.6,1.566,203.6,83.59,12,990,N/A
2017,2,23,11,30,188,735,636,188,735,636,0.7,1.624,206,79.15,14,990,N/A
2017,2,23,12,30,173,767,643,173,767,643,0.7,1.689,209.1,78.59,15,990,N/A
2017,2,23,13,30,141,792,589,141,792,589,0.7,1.72,210.9,77.76,16,990,N/A
2017,2,23,14,30,123,741,474,123,741,474,0.6,1.746,212.9,86.05,15,990,N/A
2017,2,23,15,30,98,636,314,98,636,314,0.5,1.797,214.1,93.77,14,990,N/A
2017,2,23,16,30,60,420,135,60,420,135,0.4,1.868,215.2,100,12,990,N/A
2017,2,23,17,30,0,0,0,0,0,0,0.4,1.953,215.9,100,10,990,N/A
2017,2,23,18,30,0,0,0,0,0,0,0.4,2.05,217.2,100,9,990,N/A
2017,2,23,19,30,0,0,0,0,0,0,0.4,2.153,219.2,100,9,990,N/A
2017,2,23,20,30,0,0,0,0,0,0,0.4,2.25,221.2,100,9,990,N/A
2017,2,23,21,30,0,0,0,0,0,0,0.4,2.347,227.6,100,9,990,N/A
2017,2,23,22,30,0,0,0,0,0,0,0.3,2.449,240.1,100,9,990,N/A
2017,2,23,23,30,0,0,0,0,0,0,0.3,2.539,252.6,100,8,990,N/A
2017,2,24,0,30,0,0,0,0,0,0,0.2,2.586,263.1,100,7,990,N/A
2017,2,24,1,30,0,0,0,0,0,0,0.2,2.591,268.6,100,7,990,N/A
2017,2,24,2,30,0,0,0,0,0,0,0.6,2.588,270.5,100,7,990,N/A
2017,2,24,3,30,0,0,0,0,0,0,0.9,2.627,262.2,100,7,990,N/A
2017,2,24,4,30,0,0,0,0,0,0,1,2.689,253.4,100,7,990,N/A
2017,2,24,5,30,0,0,0,0,0,0,0.9,2.718,238.4,100,7,990,N/A
2017,2,24,6,30,0,0,0,0,0,0,0.6,2.712,214.6,100,7,990,N/A
2017,2,24,7,30,54,0,54,55,320,107,0.4,2.687,196.4,100,9,990,N/A
2017,2,24,8,30,127,37,139,90,561,273,0.4,2.657,181.4,94.39,12,990,N/A
2017,2,24,9,30,166,428,365,105,696,428,0.5,2.624,186.8,89.83,14,990,N/A
2017,2,24,10,30,251,256,395,102,796,550,0.6,2.553,197.9,83.94,16,990,N/A
2017,2,24,11,30,94,854,619,94,854,619,0.7,2.444,196.9,81.2,17,990,N/A
2017,2,24,12,30,89,873,627,89,873,627,0.8,2.344,195.2,77.24,18,990,N/A
2017,2,24,13,30,91,839,570,91,839,570,0.7,2.302,197.4,77.23,18,990,N/A
2017,2,24,14,30,84,789,460,84,789,460,0.6,2.324,198.7,82.35,17,990,N/A
2017,2,24,15,30,74,678,307,74,678,307,0.6,2.377,195.6,87.71,16,990,N/A
2017,2,24,16,30,52,455,135,52,455,135,0.5,2.439,190.9,97.3,14,990,N/A
2017,2,24,17,30,0,0,0,0,0,0,0.5,2.498,189.3,100,12,990,N/A
2017,2,24,18,30,0,0,0,0,0,0,0.5,2.518,188.1,100,11,990,N/A
2017,2,24,19,30,0,0,0,0,0,0,0.5,2.502,187.6,100,10,990,N/A
2017,2,24,20,30,0,0,0,0,0,0,0.5,2.492,187.3,100,10,990,N/A
2017,2,24,21,30,0,0,0,0,0,0,0.5,2.49,188,100,9,990,N/A
2017,2,24,22,30,0,0,0,0,0,0,0.5,2.471,190.6,100,9,990,N/A
2017,2,24,23,30,0,0,0,0,0,0,0.5,2.439,191.1,100,9,990,N/A
2017,2,25,0,30,0,0,0,0,0,0,0.5,2.409,191.2,100,9,990,N/A
2017,2,25,1,30,0,0,0,0,0,0,0.5,2.37,194.9,100,10,990,N/A
2017,2,25,2,30,0,0,0,0,0,0,0.5,2.31,194.6,100,10,990,N/A
2017,2,25,3,30,0,0,0,0,0,0,0.4,2.239,192.1,100,9,990,N/A
2017,2,25,4,30,0,0,0,0,0,0,0.4,2.164,182.1,100,9,990,N/A
2017,2,25,5,30,0,0,0,0,0,0,0.5,2.084,177.2,100,10,990,N/A
2017,2,25,6,30,0,0,0,0,0,0,0.5,2.02,173.3,100,10,990,N/A
2017,2,25,7,30,51,427,122,51,427,122,0.5,1.975,164.5,100,10,990,N/A
2017,2,25,8,30,71,0,71,76,663,297,0.6,1.932,160.8,96.95,12,990,N/A
2017,2,25,9,30,149,0,149,88,784,456,0.7,1.909,166.3,90.16,14,990,N/A
2017,2,25,10,30,250,69,289,104,816,567,0.7,1.941,166.8,87.95,15,990,N/A
2017,2,25,11,30,229,18,240,112,831,627,0.8,2.032,167.5,85.79,16,990,N/A
2017,2,25,12,30,143,0,143,113,827,627,0.9,2.141,167.8,83.28,17,980,N/A
2017,2,25,13,30,126,0,126,103,816,573,0.9,2.233,164.8,90.16,16,980,N/A
2017,2,25,14,30,19,0,19,96,758,462,0.8,2.302,161.2,96.58,15,980,N/A
2017,2,25,15,30,83,647,309,83,647,309,0.8,2.333,157.5,100,14,980,N/A
2017,2,25,16,30,58,419,136,58,419,136,0.8,2.349,152.4,100,13,980,N/A
2017,2,25,17,30,0,0,0,0,0,0,0.7,2.403,149.3,100,11,980,N/A
2017,2,25,18,30,0,0,0,0,0,0,0.5,2.506,152.8,100,10,980,N/A
2017,2,25,19,30,0,0,0,0,0,0,0.4,2.567,179.1,100,9,980,N/A
2017,2,25,20,30,0,0,0,0,0,0,0.7,2.36,266.9,100,8,980,N/A
2017,2,25,21,30,0,0,0,0,0,0,0.9,1.991,301.1,100,5,980,N/A
